"CustomerId","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","Exited"
15575935,0,178058.06,2,0,1,1
15634491,2,176166.56,2,1,1,0
15628530,3,156864.2,2,0,0,0
15678720,7,0,2,1,1,0
15627999,3,0,2,1,0,0
15571244,3,0,2,0,1,0
15739931,2,161588.89,1,1,1,0
15806256,2,109349.29,1,1,0,1
15787258,6,0,2,1,0,0
15706463,9,0,2,1,1,0
15691004,1,0,1,1,1,1
15792228,0,152335.7,1,1,0,1
15733447,1,124662.54,1,1,1,1
15679062,10,91522.04,2,1,1,0
15594409,1,0,2,1,1,0
15613816,6,62052.28,1,0,1,0
15681991,7,107871.72,1,1,0,0
15796074,2,99472.76,2,1,0,1
15625941,10,128039.01,1,1,1,0
15615016,2,0,2,1,1,0
15748414,8,114634.63,2,1,0,1
15751203,5,56738.47,2,1,1,1
15662658,2,90355.12,2,0,0,0
15574868,5,115725.24,2,0,0,0
15790282,3,114327.59,2,1,1,0
15762927,6,100762.64,1,1,0,0
15803456,9,0,1,0,0,1
15771857,7,89039.9,2,1,1,0
15700601,1,78829.53,1,1,1,0
15569670,6,112372.96,1,1,1,0
15772341,6,122029.15,1,1,1,0
15661548,0,157829.12,1,0,0,0
15787597,1,108377.75,2,1,1,0
15806913,2,95507.12,1,1,1,0
15804862,6,127146.68,1,0,0,0
15792986,1,133811.78,1,1,0,1
15625632,3,121092.47,2,0,1,0
15727703,10,126979.75,1,0,0,0
15606273,5,144235.73,2,0,0,1
15799652,0,152582.2,2,0,0,0
15715047,9,172478.15,1,1,0,1
15784687,1,126477.42,1,0,0,0
15615322,7,97473.87,2,1,1,0
15722072,5,138053.67,1,0,1,0
15646784,2,164003.05,2,1,1,0
15644692,8,0,1,1,1,1
15670354,6,0,2,1,1,0
15716357,4,122486.11,2,1,1,0
15786717,1,0,2,0,0,0
15771383,6,53667.44,1,1,0,0
15649793,7,0,2,0,0,0
15731543,9,109327.65,1,1,1,0
15684516,1,121151.05,1,0,0,0
15677249,9,101043.63,1,1,1,0
15581525,3,83501.66,2,1,0,0
15628420,2,80462.24,1,0,0,0
15600478,3,0,1,1,0,0
15594502,6,109093.41,2,1,0,0
15784361,5,140355.6,1,1,1,0
15767626,10,0,2,1,1,0
15632521,0,130170.82,2,1,0,0
15665088,2,0,2,0,1,0
15652084,0,109542.29,1,1,1,0
15574761,3,33563.95,2,1,0,1
15729515,1,148795.17,2,1,1,0
15682070,9,0,2,1,1,0
15743817,8,174126.75,3,1,0,1
15572158,3,0,1,0,0,0
15584477,1,106405.03,1,1,1,0
15614893,2,0,1,1,1,0
15665963,2,128393.29,1,1,1,0
15612524,2,127841.52,1,1,0,0
15596962,4,137295.19,2,1,1,0
15744942,2,155828.22,1,0,1,1
15573278,6,0,2,1,0,0
15717056,7,144351.86,1,1,0,0
15795881,8,106365.29,1,1,1,0
15758939,7,127801.88,1,0,1,0
15792250,4,122793.96,1,1,1,0
15740406,10,113525.84,1,1,0,1
15768137,6,136100.69,2,0,0,1
15569120,7,0,2,1,1,0
15723721,4,140916.81,1,1,0,0
15777122,4,0,2,1,1,0
15742681,4,121365.39,1,1,1,0
15582090,4,0,1,1,0,0
15711254,7,0,2,1,0,0
15775067,3,93578.68,2,0,1,1
15602851,9,0,1,1,0,0
15802857,8,115409.6,1,0,1,0
15701175,8,90791.69,1,1,1,0
15783019,9,123681.32,3,1,0,1
15728912,6,92436.86,1,1,0,0
15585580,9,167194.36,1,1,1,1
15583480,4,0,2,0,1,0
15620341,9,160838.13,2,1,0,0
15613886,1,0,1,1,0,1
15792916,7,144470.77,1,1,1,0
15710408,3,0,2,1,1,0
15598695,9,130169.27,2,0,1,0
15649354,4,0,2,1,1,0
15737556,7,81076.8,2,1,1,1
15671610,7,0,1,1,1,0
15625092,3,101465.31,1,1,0,1
15741032,5,0,1,0,1,0
15750014,0,113865.23,2,1,1,0
15784761,7,87603.35,3,0,1,1
15768359,4,120037.96,1,1,0,0
15805769,4,0,2,1,0,0
15719508,7,121205.15,4,1,1,1
15609011,8,75408.33,1,1,0,1
15703106,5,0,2,1,1,0
15626795,3,0,1,1,0,1
15773731,5,0,2,0,0,0
15756196,6,121818.84,2,0,1,0
15687903,8,0,2,1,0,0
15777599,6,141806,2,1,1,0
15754577,8,61354.14,1,1,0,1
15584113,4,124954.94,1,0,1,1
15669589,1,95039.12,1,0,1,1
15632793,9,103417.74,1,1,1,0
15711130,2,0,2,1,0,0
15615254,10,43028.77,1,1,0,0
15720583,0,119638.21,1,1,1,1
15780432,3,122689.51,2,0,0,1
15673223,10,0,2,0,0,0
15807989,8,73179.34,2,1,1,0
15761168,4,171913.87,1,1,0,1
15651272,5,0,2,1,1,0
15812832,8,92659.2,2,1,0,0
15680517,7,137239.17,1,1,1,1
15750569,3,102955.14,2,1,0,0
15690743,8,65190.29,1,1,1,1
15627741,2,96863.52,2,1,1,0
15712121,5,154983.98,1,1,0,0
15805429,3,106819.65,1,0,1,0
15814923,7,128578.52,1,1,1,0
15589230,2,126473.33,1,0,1,0
15775490,5,110570.78,2,1,0,0
15749727,7,0,2,0,1,0
15619238,8,0,2,1,0,0
15593468,3,0,2,1,1,0
15718454,2,0,2,0,0,0
15789498,3,111099.79,2,0,0,0
15744691,3,0,3,1,0,0
15708289,3,100913.57,1,0,0,0
15790412,8,0,2,1,1,0
15741416,2,16893.59,1,1,1,0
15598894,10,122267.85,1,0,0,0
15663294,1,125685.79,1,1,1,0
15572728,8,127397.34,1,1,0,0
15706729,0,105271.56,1,0,1,0
15674433,2,115265.14,1,0,0,0
15641170,4,0,1,0,0,0
15806284,1,0,2,1,1,0
15690958,2,139542.82,1,0,1,0
15606386,3,111512.75,3,1,0,1
15682322,9,148466.93,2,0,1,0
15579915,4,0,2,1,0,0
15681928,4,108155.49,1,1,0,0
15734005,1,0,2,1,0,0
15650432,10,84622.13,1,1,1,0
15592578,7,146997.64,2,0,0,0
15671243,9,0,2,1,0,0
15775709,10,98590.25,1,1,0,0
15702631,2,0,2,1,1,0
15602282,8,134980.74,1,1,1,1
15717879,5,108078.56,1,1,1,0
15740878,9,0,2,0,1,0
15794468,6,0,2,0,0,0
15773277,5,106836.67,2,1,0,0
15572657,8,102490.27,1,0,1,0
15800295,9,112746.54,2,0,0,0
15672397,0,125487.89,1,0,0,0
15684921,8,142862.21,1,1,1,0
15720676,7,0,2,1,0,0
15731829,10,0,2,1,0,0
15732672,6,79388.33,1,1,1,0
15692406,5,0,2,1,1,0
15764405,10,0,2,1,1,0
15757537,6,107784.65,1,1,1,0
15793307,4,142880.28,3,0,0,1
15660679,9,149571.94,1,1,0,0
15666856,1,142767.39,1,1,1,0
15687372,8,121537.71,2,1,0,1
15667289,2,0,2,0,0,0
15624641,9,0,1,1,0,1
15734610,4,89838.71,3,1,0,1
15631882,9,103399.87,1,0,0,0
15642709,9,0,2,0,0,0
15811026,5,136855.94,2,1,0,0
15596303,0,0,2,1,0,1
15787255,2,140891.46,3,1,1,1
15617166,0,0,1,1,0,0
15742442,5,89364.91,1,0,1,0
15758692,7,146011.4,1,0,0,0
15568238,8,0,2,1,1,0
15730353,9,145294.08,2,1,0,0
15731555,9,106000.12,1,0,0,1
15582404,5,0,2,1,0,0
15721462,2,0,2,1,1,0
15632899,9,104508.77,2,0,0,0
15808526,3,127539.3,1,1,1,1
15694349,7,0,1,0,1,0
15718465,3,96891.46,1,1,0,1
15682995,1,78535.25,1,1,0,0
15584776,9,112712.17,1,1,0,0
15777772,9,119618.42,1,1,1,0
15576156,6,0,1,1,0,0
15646756,8,74963.5,1,1,1,0
15742886,1,138023.79,2,0,1,0
15586135,4,0,1,1,1,0
15616152,1,185513.67,1,1,0,0
15721460,8,185648.56,1,0,0,1
15727317,1,102286.6,3,1,0,1
15649536,4,128015.83,1,1,0,0
15754929,10,39539.39,2,0,0,0
15572051,3,0,1,1,1,0
15668142,3,77608.46,2,1,1,0
15701176,5,141462.13,1,1,0,0
15708422,0,0,2,0,0,0
15655632,2,131691.33,1,1,0,0
15744606,8,93833.86,1,0,1,0
15612140,7,137933.39,1,1,1,0
15656086,8,105770.14,1,0,1,1
15655298,5,0,2,0,1,0
15644796,8,0,2,0,1,1
15726250,3,166328.65,2,0,1,0
15764432,2,164307.77,1,1,0,0
15631721,9,163965.69,2,0,1,0
15707479,7,125608.72,1,1,0,0
15579826,9,0,1,1,0,0
15668104,6,118433.94,1,0,1,0
15641604,10,98488.08,1,1,0,1
15587240,4,0,2,0,1,0
15680767,10,98362.35,2,1,1,0
15601594,6,144237.91,4,1,0,1
15589969,6,0,1,0,1,0
15703728,4,0,1,1,0,1
15617790,4,105767.28,2,0,0,0
15662500,9,0,2,1,0,0
15778526,5,0,2,0,0,0
15670584,2,0,1,1,1,1
15748069,3,134467.26,1,1,1,0
15680597,1,138515.02,1,1,1,0
15628992,2,128647.98,2,0,0,0
15719624,9,121858.98,1,1,0,0
15812767,3,0,2,1,1,0
15689201,1,120108.56,1,0,1,0
15614716,0,196853.62,1,1,1,0
15683618,3,121418.62,1,1,1,0
15799631,10,0,2,1,1,0
15692259,9,0,2,1,0,0
15590966,4,97495.8,2,0,0,0
15656426,3,0,2,0,0,0
15675256,5,127343.4,1,0,1,0
15751185,0,158633.61,1,1,0,0
15789582,9,0,1,1,0,0
15651103,9,183744.98,1,1,1,0
15672299,6,0,2,1,1,0
15772250,9,0,1,0,0,0
15763922,7,79962.92,2,1,0,0
15633870,10,0,2,1,1,0
15624323,4,0,2,1,1,0
15688612,7,140956.99,1,0,0,0
15694644,6,0,1,1,1,0
15587174,7,0,2,1,1,1
15579559,8,145241.63,1,1,1,0
15775430,7,138008.06,2,1,0,0
15623695,4,0,2,1,1,0
15760849,2,0,2,1,1,0
15813095,2,0,2,1,0,0
15705281,9,0,1,1,0,0
15812594,7,0,2,1,0,0
15626322,9,127570.93,2,1,0,0
15723105,6,0,1,1,1,0
15588449,5,107812.67,1,0,1,1
15794849,7,91560.58,2,0,0,0
15620000,6,121303.77,2,1,1,0
15799720,8,161546.68,2,0,1,0
15711287,5,128415.45,1,1,0,0
15613102,2,57530.06,1,1,1,1
15621440,1,0,2,0,1,0
15677146,4,142243.54,2,1,0,0
15801169,9,138341.51,1,1,0,1
15722425,9,0,2,1,0,0
15682421,2,0,2,0,1,1
15691910,4,0,3,1,0,0
15721779,5,146466.46,2,0,0,0
15579548,5,0,2,1,0,0
15681075,1,0,1,1,1,0
15607884,8,0,2,1,1,0
15767757,9,120307.58,1,1,1,0
15791550,4,87637.26,2,0,0,0
15658589,2,94652.04,1,1,1,0
15670822,7,114415.84,1,1,1,0
15629744,8,0,2,0,1,0
15660768,1,84315.02,1,0,0,0
15726310,3,0,2,1,0,0
15641298,9,93955.83,2,1,0,0
15625675,1,67087.69,1,1,0,0
15713354,6,101528.61,1,1,0,1
15633866,1,110824.52,1,1,1,0
15704231,8,0,1,1,1,0
15735400,8,179960.2,1,1,0,0
15632826,3,134006.77,1,1,0,0
15751022,10,121532.17,2,1,1,0
15664737,7,0,2,1,1,0
15681126,2,0,1,1,1,0
15738954,7,129717.3,2,0,0,0
15662263,4,94762.16,2,1,1,0
15621611,5,155196.17,1,0,1,1
15783752,4,129514.99,1,1,1,0
15709474,3,113386.36,2,1,1,1
15701280,3,0,1,0,1,1
15671104,3,172196.23,1,1,1,0
15796434,5,97612.12,1,1,1,0
15781505,4,104719.94,2,1,0,0
15625819,7,0,1,1,0,0
15753174,9,139592.98,3,1,0,1
15654067,4,0,2,1,0,0
15724719,7,139096.85,1,1,0,0
15624695,7,140301.72,1,0,1,0
15718216,3,0,1,1,0,0
15586300,7,0,2,1,1,0
15783349,1,111233.09,1,1,1,0
15725767,3,0,2,1,0,0
15791925,10,147737.63,1,0,1,0
15793585,8,0,2,1,1,0
15576641,5,125725.02,2,1,1,0
15749519,6,128289.7,3,1,0,1
15684960,5,0,1,1,0,1
15591286,4,88826.07,1,1,1,1
15668323,1,143443.61,1,1,0,1
15608528,9,0,4,1,1,1
15645184,2,0,2,1,0,0
15702566,8,149134.46,1,1,1,0
15660840,3,124119.54,1,1,0,0
15750811,3,116822.7,1,0,0,0
15733842,1,103219.47,1,1,0,0
15581526,1,0,2,0,0,0
15662751,0,81954.6,1,1,1,1
15684319,10,95196.26,1,1,0,1
15702190,5,0,2,1,1,0
15588517,7,0,2,1,1,0
15801863,2,136555.01,2,1,1,0
15584271,5,0,1,1,1,0
15700366,3,119452.03,1,1,1,0
15804038,9,0,1,0,1,1
15720820,9,69881.09,2,0,1,0
15743759,5,0,2,1,1,0
15749947,7,0,2,1,1,0
15670496,9,0,2,0,0,0
15746664,8,204223.03,1,1,0,0
15745533,1,110314.21,2,1,0,1
15761497,1,163760.82,1,0,0,1
15628600,1,141069.18,3,1,1,0
15627002,1,115934.74,1,1,1,0
15614635,2,151457.88,1,0,1,0
15731281,3,154206.07,2,1,1,0
15814022,9,89928.99,1,1,0,0
15659194,8,89182.09,1,1,1,0
15745030,1,79706.25,2,1,0,0
15691817,5,0,3,0,0,1
15707488,5,0,2,1,0,0
15784700,7,117799.28,1,1,1,0
15710397,4,0,2,1,0,0
15687648,1,0,2,0,0,0
15732281,6,146422.22,1,1,0,1
15607230,9,150186.22,2,1,1,0
15567630,6,100275.88,1,1,0,1
15587507,6,0,1,1,0,1
15733904,9,147493.89,1,1,0,0
15709511,8,0,2,1,0,0
15579616,8,0,2,0,1,0
15694852,4,121823.4,2,1,1,0
15589924,1,0,2,1,1,0
15799300,0,113688.63,1,1,0,1
15731330,7,100471.34,1,1,1,0
15694129,3,100032.52,1,1,0,1
15620372,3,0,2,0,0,0
15744622,8,116358,1,1,0,0
15799815,4,163549.63,1,0,1,0
15759250,3,99183.9,1,1,1,0
15732643,1,131955.07,1,1,1,1
15690540,1,134177.06,1,0,0,0
15803078,1,0,2,1,0,0
15652180,2,0,2,1,1,0
15741195,5,0,1,1,1,0
15743490,9,94348.94,1,1,0,1
15575510,2,155584.21,1,0,1,0
15732610,6,0,2,1,0,0
15602909,10,0,2,1,1,0
15734058,9,170661.47,1,1,1,0
15801788,6,185544.36,1,1,0,0
15702462,6,52831.13,1,1,1,1
15683416,8,97750.07,3,1,1,1
15794187,6,114007.5,2,1,0,0
15792989,1,104308.77,1,1,1,0
15613734,6,84719.13,2,1,1,0
15606177,2,0,2,1,0,0
15636700,9,140236.98,1,0,1,0
15645766,9,0,2,1,1,0
15671345,6,75302.85,2,0,0,0
15652469,1,0,2,1,0,0
15749638,9,104760.82,1,1,1,1
15728706,7,0,1,1,0,1
15735439,1,113693,1,0,0,0
15778696,5,174180.39,1,1,0,0
15624744,9,115766.26,1,0,0,1
15584338,0,0,2,1,0,0
15726178,8,0,2,1,0,0
15794939,5,121215.9,2,1,1,0
15788068,10,144677.19,3,1,0,1
15572956,5,115350.63,1,1,1,0
15780386,5,105683.63,1,1,0,0
15791114,1,135179.49,1,1,0,0
15708046,0,117551.23,1,1,0,0
15719779,1,157404.02,2,1,0,0
15591550,3,77910.23,1,1,0,0
15639368,0,110942.9,1,0,0,0
15699830,7,0,2,1,1,0
15569264,5,179305.09,1,1,1,0
15595158,5,150593.59,2,1,1,0
15599126,0,123815.86,1,1,1,1
15650575,6,0,2,1,1,1
15641490,8,69385.17,2,1,0,0
15680234,2,138032.15,1,1,0,0
15592230,3,0,2,1,1,0
15626212,9,0,1,1,1,0
15700627,2,143500.82,1,1,0,1
15782641,3,119670.18,1,1,0,0
15784445,1,99106.73,1,0,0,0
15813681,2,120135.55,2,1,1,0
15596649,8,0,1,1,0,0
15700460,4,120905.03,1,0,1,1
15724076,5,0,3,0,0,1
15784000,9,102277.52,1,0,0,1
15733966,4,125292.53,1,1,1,1
15612667,0,0,1,1,0,0
15654025,4,101629.3,1,0,0,0
15589431,1,171937.27,1,1,1,0
15578238,7,0,2,1,0,0
15566269,5,0,2,1,0,0
15639217,6,0,2,0,0,0
15688644,1,129743.75,1,1,0,0
15662426,1,0,1,0,1,1
15720511,3,151191.31,1,1,0,1
15567246,3,102630.13,2,1,1,0
15647965,9,114023.64,2,1,1,1
15679048,2,124227.14,1,1,1,0
15675749,1,0,2,1,1,0
15782181,6,80285.16,1,1,0,1
15795738,4,175477.15,1,1,1,0
15773751,1,132144.35,1,1,0,0
15655436,2,136911.07,1,1,1,1
15691396,5,133299.67,2,1,1,0
15796958,7,0,2,1,0,0
15801832,1,117691,1,1,1,1
15661349,10,0,2,1,0,0
15719265,9,0,2,1,0,0
15779985,1,133199.71,2,1,1,0
15663410,5,135506.58,3,1,1,1
15704144,2,127154.14,2,0,1,0
15774104,2,0,2,1,1,0
15812230,5,49508.79,3,1,1,0
15742848,5,0,1,1,1,0
15745326,3,75051.49,1,0,0,1
15674541,8,123925.23,1,0,0,1
15728564,6,0,2,0,1,1
15580701,3,153819.58,1,1,0,1
15688973,5,0,2,1,1,0
15709412,6,0,2,0,1,0
15607753,10,70417.79,1,0,1,0
15705352,7,111484.88,1,1,1,0
15602500,1,146343.98,1,0,1,0
15672437,1,160541,2,1,1,0
15720968,2,130274.26,2,1,0,0
15730796,7,98993.02,1,1,1,0
15768219,0,0,2,1,0,0
15663883,9,141827.33,2,1,1,0
15589296,6,110054.45,1,1,1,0
15586425,4,0,2,1,1,0
15679813,1,0,1,1,0,0
15681410,6,98088.09,1,0,1,1
15668283,9,118317.27,4,0,0,1
15624072,10,0,2,1,0,0
15669664,1,99774.5,1,0,0,1
15682728,4,0,2,0,0,0
15573851,1,0,3,0,0,1
15733661,8,133806.54,2,1,0,0
15710012,2,0,2,1,0,1
15763327,8,124993.29,2,1,1,0
15668853,0,157622.58,1,1,1,0
15639303,5,126111.61,1,0,1,0
15691011,9,161651.37,2,1,1,0
15638513,7,142856.95,2,0,0,0
15648933,3,111100.98,1,1,1,1
15628904,8,102918.38,1,1,1,0
15644788,5,0,2,1,0,0
15598161,10,0,2,1,0,0
15745624,4,0,2,1,0,0
15733169,7,125265.61,1,1,1,0
15801417,4,82500.28,1,1,1,0
15592707,2,175754.87,2,1,1,0
15593954,6,109387.33,1,0,0,0
15714431,1,100443.36,2,0,1,0
15638257,0,83102.72,2,1,1,0
15690939,7,0,1,1,1,0
15723613,4,0,2,1,0,0
15813640,7,0,2,1,0,0
15707322,2,115290.27,1,0,0,1
15588918,6,0,2,1,0,0
15600357,1,140197.71,2,1,0,0
15747014,1,105245.34,1,0,1,0
15809830,8,0,2,0,1,0
15662245,1,0,2,1,1,0
15651075,3,142296.13,1,0,1,0
15594456,4,99097.33,1,1,1,1
15583462,5,171069.39,2,1,1,0
15757661,7,0,2,0,0,0
15729117,1,102523.88,1,1,1,0
15749671,6,0,2,1,1,0
15566253,9,143391.07,1,0,0,1
15595153,8,106022.73,2,0,0,0
15698572,1,0,1,1,0,0
15674149,3,128960.21,2,1,1,0
15623082,2,0,2,1,0,0
15797905,7,0,2,1,0,0
15746028,7,0,2,1,0,0
15582951,8,126442.59,1,1,0,0
15616471,0,0,1,1,1,0
15641575,2,127261.35,1,1,0,0
15638803,5,0,2,1,0,0
15808283,4,0,1,1,0,0
15811200,2,0,2,0,0,0
15733476,6,73481.05,1,1,1,0
15633274,7,160515.37,1,1,0,0
15582168,4,149525.34,2,1,0,0
15807269,2,166522.78,1,0,0,1
15602979,1,135536.5,1,1,0,0
15660417,10,120481.69,1,0,0,1
15590199,1,103421.32,1,0,1,0
15641794,5,135658.73,2,0,1,0
15779174,2,0,2,1,1,0
15785547,8,191402.82,2,1,0,0
15795124,9,94504.35,1,0,1,0
15718912,5,126147.84,1,0,1,1
15592028,7,0,1,1,1,0
15580227,6,0,2,1,0,0
15657830,4,87624.03,2,1,0,0
15798256,1,153697.53,2,0,0,1
15643819,4,0,2,0,0,0
15754301,5,0,1,1,0,0
15726855,9,116585.97,1,1,0,1
15755225,9,134464.58,2,1,0,0
15725221,10,83008.31,1,1,1,0
15789055,2,113635.16,1,1,0,0
15617507,7,0,2,1,0,0
15668894,5,122552.48,2,0,1,0
15589563,2,118899.45,2,0,0,0
15693162,5,99713.87,1,0,0,0
15750099,6,0,1,0,0,0
15795540,2,134208.22,1,0,1,0
15794941,1,85906.65,3,1,0,0
15611848,3,137714.25,1,0,1,0
15581237,1,160777.9,1,1,1,0
15738150,5,0,2,1,1,0
15678571,4,0,2,0,0,0
15736124,1,102585.88,2,1,1,0
15623202,10,102556.18,2,1,0,1
15804201,4,126772.57,1,0,1,0
15596863,3,158373.23,1,1,1,0
15696277,9,0,2,1,0,0
15748608,5,141927.1,1,1,1,0
15723864,1,109876.82,2,1,0,1
15802390,2,0,2,1,1,0
15774336,9,111369.79,2,1,1,0
15648766,3,116969.35,1,0,0,0
15659094,8,136729.51,2,0,0,0
15606397,1,152086.15,1,0,1,1
15642619,2,0,2,1,0,0
15666032,1,127289.28,1,0,0,0
15595842,2,119852.01,1,0,0,1
15753837,4,0,2,1,1,0
15783882,5,0,2,0,1,0
15799790,9,0,1,1,1,0
15628155,7,117183.74,1,1,1,0
15703778,8,129907.63,1,0,1,0
15722322,2,0,2,0,1,0
15639278,6,145387.32,2,1,1,1
15568487,7,124616.23,1,1,1,0
15682084,9,0,2,1,0,0
15642821,8,95808.19,1,0,0,1
15601387,10,0,2,1,0,0
15642515,1,0,2,0,1,0
15710421,8,117152.3,1,0,0,0
15726774,3,106250.72,1,0,0,0
15649078,8,111837.78,2,1,1,0
15641877,9,97023.21,1,1,1,0
15796496,8,137687.72,1,1,0,0
15815690,3,113348.5,1,1,1,0
15631739,10,122109.78,1,1,1,0
15625584,2,120452.4,2,0,0,0
15802466,7,0,2,1,1,0
15697028,0,65812.35,2,0,1,0
15575759,3,54428.37,1,1,0,1
15567442,3,0,2,1,1,0
15746805,9,0,2,1,0,0
15636330,1,143279.58,2,1,0,1
15714970,0,103846.65,1,1,0,0
15653784,2,125190.86,1,0,1,0
15693543,8,0,2,0,1,0
15773283,6,38340.02,1,1,0,1
15742534,2,123802.98,2,1,1,0
15569878,3,96651.03,1,1,1,0
15729454,8,0,2,1,0,0
15578375,6,0,2,0,0,0
15785559,1,133237.21,1,1,0,1
15649414,6,142105.35,1,1,1,0
15701605,1,166115.42,1,1,0,0
15686696,6,81070.34,2,1,0,0
15625586,4,0,1,1,1,0
15654975,0,123835.52,2,0,1,0
15782993,10,123401.43,2,1,1,0
15774382,4,169377.31,1,1,1,0
15689602,2,130015.24,1,1,1,0
15756155,4,0,2,0,1,0
15812647,8,133936.04,2,1,0,0
15736043,6,114543.27,1,1,1,0
15696744,3,119794.67,1,0,0,0
15602572,9,0,2,1,1,0
15674765,4,0,1,1,0,0
15678725,8,0,2,0,1,0
15694444,8,157138.99,3,1,0,1
15795878,3,0,2,1,1,0
15735346,10,136733.24,1,1,1,0
15687094,9,82498.14,2,0,0,0
15790067,3,151914.93,1,0,0,0
15605742,0,80090.93,1,1,0,1
15566740,3,83739.32,1,0,1,0
15664897,2,181166.44,1,1,1,1
15585777,3,130588.82,1,1,1,0
15650864,6,0,2,1,0,0
15806709,6,94126.67,1,0,0,0
15633818,9,0,2,1,0,0
15713845,7,148045.68,1,1,0,1
15639662,2,0,2,1,0,0
15567013,3,0,2,1,0,0
15777784,6,168165.84,1,0,1,0
15800251,10,72835.56,2,1,0,0
15651315,3,0,2,1,0,0
15651450,3,123212.08,2,1,1,0
15784218,0,0,2,1,1,0
15572398,6,0,2,1,1,0
15707962,6,119501.88,2,1,0,0
15705663,5,144550.83,2,1,1,0
15645355,3,126729.41,1,1,1,1
15729557,5,119984.07,1,1,0,1
15631436,4,0,1,1,0,0
15583073,2,0,1,1,1,1
15614361,9,121490.05,1,1,1,0
15724684,5,91897.8,1,1,0,0
15700083,2,139443.75,2,1,0,0
15636541,5,144961.97,1,0,1,0
15796015,3,126041.02,1,0,1,0
15787222,1,69459.05,2,1,1,0
15594270,7,198338.77,2,1,1,0
15701524,0,0,2,1,0,0
15645847,2,109196.66,3,1,0,1
15708867,3,134168.5,3,1,0,1
15613140,6,0,1,1,1,0
15628893,8,0,1,1,0,0
15764073,9,0,2,1,1,0
15782879,2,0,2,1,1,0
15635964,4,120100.41,1,1,0,1
15726087,5,0,1,1,1,0
15726313,5,0,2,1,0,0
15578073,8,0,2,0,0,0
15786249,2,0,2,1,0,0
15812850,5,0,2,1,1,0
15596972,3,0,1,0,0,0
15620579,8,0,2,0,1,0
15768270,9,0,2,1,0,0
15656597,2,135559.8,2,1,1,0
15699446,2,150355.35,2,1,1,0
15615004,1,0,2,1,1,0
15704771,6,133489.12,2,1,1,0
15588372,9,105489.31,1,0,0,1
15681439,10,60205.2,2,1,0,0
15607509,5,0,2,1,0,0
15670343,6,0,2,0,0,0
15597968,7,0,1,1,0,1
15658432,6,0,1,1,1,0
15616431,4,0,1,0,1,0
15796957,9,0,3,0,1,1
15815552,6,112333.63,1,1,1,0
15631871,7,116936.81,1,1,1,0
15635870,5,117721.02,1,0,1,1
15596713,7,165896.22,2,1,1,0
15684211,9,153656.85,1,1,0,0
15760521,1,94164,1,1,1,0
15608408,1,0,2,1,0,0
15804721,0,191808.73,1,0,0,0
15730272,5,152199.33,1,1,1,0
15741988,8,125396.24,1,1,0,1
15771728,7,104405.54,3,1,0,0
15605113,1,133801.49,1,1,1,0
15661945,4,0,3,1,0,0
15783816,5,0,2,0,0,0
15721207,6,100047.33,1,1,0,0
15764072,1,109848.6,1,1,1,0
15689412,7,127849.38,1,1,0,0
15798385,3,0,2,1,1,0
15775339,8,95947.76,1,1,0,0
15585256,2,0,2,1,1,0
15797329,4,137638.69,1,1,0,1
15780220,10,0,1,1,1,0
15648951,7,0,2,1,1,0
15752409,6,0,2,0,0,0
15807524,4,0,2,0,0,0
15766649,10,89416.99,1,0,0,0
15696812,6,0,2,1,1,0
15581295,1,0,1,1,0,0
15663234,7,143262.04,1,1,1,0
15741417,7,119656.45,2,1,1,0
15695174,4,132954.64,1,1,1,0
15665168,3,105206.7,2,1,1,0
15601503,4,0,2,0,0,0
15706131,9,83061.26,2,1,0,0
15782758,5,147650.68,1,1,1,0
15591091,5,73348.56,1,1,0,1
15715877,2,0,2,1,0,0
15756918,2,0,2,0,0,0
15746662,1,116320.68,1,0,1,0
15626679,3,0,2,0,1,0
15793343,8,0,2,1,1,0
15576774,7,0,2,0,0,0
15801316,8,66250.71,1,1,1,0
15800514,2,95675.62,2,0,0,1
15662232,2,92616.64,2,1,0,0
15737778,4,0,1,1,0,0
15782096,6,0,1,1,1,1
15783522,8,100565.94,1,1,1,0
15785373,5,190305.78,1,1,0,1
15756272,9,118536.4,1,1,0,1
15615245,5,127649.64,1,1,1,0
15600174,7,165358.77,1,0,1,0
15752956,6,0,2,1,1,0
15644882,10,78249.53,1,1,0,0
15766272,0,125193.96,1,1,1,0
15800620,9,0,2,0,0,0
15569764,2,154007.21,1,1,0,0
15747458,3,133214.88,2,1,1,0
15573171,1,146202.93,1,1,1,1
15736769,9,0,2,1,0,0
15763381,0,90963.49,1,0,1,0
15814430,9,0,1,1,0,1
15638607,2,0,1,1,0,1
15737133,4,114386.85,1,1,1,0
15613945,5,0,2,1,0,0
15659937,7,0,2,0,1,0
15765287,2,0,2,1,0,0
15661723,4,137260.78,1,0,1,1
15766064,9,111060.05,2,1,0,0
15649616,7,124447.73,1,1,1,1
15719017,8,0,2,1,1,0
15720919,7,0,1,0,1,1
15706706,7,135310.41,2,0,1,0
15709653,8,0,2,1,0,0
15805104,6,0,2,0,1,0
15622442,5,0,2,1,0,0
15572801,5,139393.19,2,0,0,0
15767598,8,0,2,0,0,0
15757897,3,104258.8,1,1,1,0
15568104,6,0,2,0,1,0
15763414,9,113447.01,1,1,0,0
15732265,9,0,2,1,0,0
15621974,4,111063.73,2,1,0,0
15803947,6,161378.02,1,0,0,1
